date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:06	8384/8384	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2008:03:18%20GMT	http://sleddingtech.com/wp-content/uploads/2022/06/vaisesika.jpg	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/2022/06/vaisesika.jpg	(from https://sleddingtech.com/)
15:15:08	23407/23407	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2008:05:17%20GMT	http://sleddingtech.com/wp-content/uploads/2022/06/logo.png	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/2022/06/logo.png	(from https://sleddingtech.com/)
15:15:10	16188/16188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2008:27:49%20GMT	http://sleddingtech.com/wp-content/uploads/2022/06/data.jpg	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/2022/06/data.jpg	(from https://sleddingtech.com/)
15:15:10	4425/4425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2008:18:29%20GMT	http://sleddingtech.com/wp-content/uploads/2022/06/applo.jpg	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/2022/06/applo.jpg	(from https://sleddingtech.com/)
15:15:10	6526/6526	---M-Z	200	added ('OK')	text/css	date:Fri,%2005%20May%202023%2010:35:08%20GMT	https://sleddingtech.com/wp-content/uploads/elementor/css/post-2840.css?ver=1683282908	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/elementor/css/post-284082b2.css	(from https://sleddingtech.com/)
15:15:10	208843/208843	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jan%202021%2020:04:22%20GMT	https://sleddingtech.com/wp-content/uploads/2020/02/image1-home1.png	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/2020/02/image1-home1.png	(from https://sleddingtech.com/)
15:15:12	1507/1507	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Oct%202022%2001:12:17%20GMT	https://sleddingtech.com/wp-content/uploads/elementor/css/post-2854.css?ver=1667005937	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/elementor/css/post-2854101a.css	(from https://sleddingtech.com/)
15:15:12	4597/4597	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Oct%202022%2001:12:17%20GMT	https://sleddingtech.com/wp-content/uploads/elementor/css/post-2856.css?ver=1667005937	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/elementor/css/post-2856101a.css	(from https://sleddingtech.com/)
15:15:13	8455/8455	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Oct%202022%2001:12:17%20GMT	https://sleddingtech.com/wp-content/uploads/elementor/css/post-1334.css?ver=1667005937	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/uploads/elementor/css/post-1334101a.css	(from https://sleddingtech.com/)
15:15:14	18468/18468	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Aug%202022%2001:35:20%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.7.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/lib/animations/animations.minf43b.css	(from https://sleddingtech.com/)
15:15:15	669/669	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Aug%202022%2001:35:24%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://sleddingtech.com/)
15:15:16	6020/6020	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:36:43%20GMT	https://sleddingtech.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/app.js?ver=3.12.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/appfb6f.js	(from https://sleddingtech.com/)
15:15:18	10565/10565	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2014:34:04%20GMT	https://sleddingtech.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.3	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/contact-form-7/includes/swv/js/index76f3.js	(from https://sleddingtech.com/)
15:15:19	12761/12761	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2014:34:04%20GMT	https://sleddingtech.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.3	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/contact-form-7/includes/js/index76f3.js	(from https://sleddingtech.com/)
15:15:19	48811/48811	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20May%202023%2019:10:39%20GMT	https://sleddingtech.com/wp-content/plugins/wp-job-openings/assets/js/script.min.js?ver=3.3.3	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/wp-job-openings/assets/js/script.min6765.js	(from https://sleddingtech.com/)
15:15:20	5629/5629	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2013%20Jun%202020%2018:53:27%20GMT	https://sleddingtech.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-includes/js/imagesloaded.mineda1.js	(from https://sleddingtech.com/)
15:15:21	20947/20947	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/jquery.magnific-popup.min.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/jquery.magnific-popup.minfc48.js	(from https://sleddingtech.com/)
15:15:22	35631/35631	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/jquery.isotope.min.js?ver=20190829	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/jquery.isotope.min3758.js	(from https://sleddingtech.com/)
15:15:23	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/slick.min.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/slick.minfc48.js	(from https://sleddingtech.com/)
15:15:24	3691/3691	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/easypiechart.min.js?ver=20190829	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/easypiechart.min3758.js	(from https://sleddingtech.com/)
15:15:26	1310/1310	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/jquery.countdown.min.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/jquery.countdown.minfc48.js	(from https://sleddingtech.com/)
15:15:26	23911/23911	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/elementor.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/elementorfc48.js	(from https://sleddingtech.com/)
15:15:27	3763/3763	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/elementor-header.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/elementor-headerfc48.js	(from https://sleddingtech.com/)
15:15:28	6157/6157	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/scripts.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/scriptsfc48.js	(from https://sleddingtech.com/)
15:15:29	749/749	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2019:59:56%20GMT	https://sleddingtech.com/wp-content/themes/engitech/js/header-mobile.js?ver=20180910	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/themes/engitech/js/header-mobilefc48.js	(from https://sleddingtech.com/)
15:15:30	4957/4957	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:31%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.7.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/js/webpack.runtime.minf43b.js	(from https://sleddingtech.com/)
15:15:32	32929/32929	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:37%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.7.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/js/frontend-modules.minf43b.js	(from https://sleddingtech.com/)
15:15:33	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:26%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://sleddingtech.com/)
15:15:34	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2012:32:24%20GMT	https://sleddingtech.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://sleddingtech.com/)
15:15:34	139153/139153	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:27%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://sleddingtech.com/)
15:15:35	2620/2620	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:26%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.7.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.minf43b.js	(from https://sleddingtech.com/)
15:15:36	10682/10682	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:20%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://sleddingtech.com/)
15:15:39	40502/40502	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:33%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.7.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/js/frontend.minf43b.js	(from https://sleddingtech.com/)
15:15:41	43140/43140	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2001:35:36%20GMT	https://sleddingtech.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.7.1	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/elementor/assets/js/preloaded-modules.minf43b.js	(from https://sleddingtech.com/)
15:15:44	131930/131930	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.eot	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.eot	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:44	131930/131930	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.eot?	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:45	75936/75936	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.woff2	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.woff2	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:46	89100/89100	---M--	200	added ('OK')	font/woff	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.woff	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.woff	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:47	131624/131624	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.ttf	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.ttf	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:48	34390/34390	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.eot	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.eot	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:49	708706/708706	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.svg	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-brands-400.svg	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:50	34390/34390	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.eot?	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:50	13576/13576	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.woff2	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.woff2	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:54	34092/34092	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.ttf	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.ttf	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:54	16800/16800	---M--	200	added ('OK')	font/woff	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.woff	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.woff	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:56	144322/144322	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Feb%202021%2014:20:53%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.svg	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-regular-400.svg	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:58	194066/194066	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-solid-900.eot	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-solid-900.eot	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:15:58	194066/194066	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-solid-900.eot?	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
15:16:00	76084/76084	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Feb%202021%2014:20:52%20GMT	https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-solid-900.woff2	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/webfonts/fa-solid-900.woff2	(from https://sleddingtech.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/all.css?ver=6.2)
